x,y,z,illuminance
3.333333333333333037e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.514930689730209679e+01
3.333333333333333037e+00,8.888888888888888395e-01,0.000000000000000000e+00,6.039572542937156641e+01
3.333333333333333037e+00,1.777777777777777679e+00,0.000000000000000000e+00,1.066933425493098184e+02
3.333333333333333037e+00,2.666666666666666519e+00,0.000000000000000000e+00,1.842313088303935729e+02
3.333333333333333037e+00,3.555555555555555358e+00,0.000000000000000000e+00,2.804111446051646226e+02
3.333333333333333037e+00,4.444444444444444642e+00,0.000000000000000000e+00,2.804111446051646226e+02
3.333333333333333037e+00,5.333333333333333037e+00,0.000000000000000000e+00,1.842313088303936297e+02
3.333333333333333037e+00,6.222222222222221433e+00,0.000000000000000000e+00,1.066933425493099179e+02
3.333333333333333037e+00,7.111111111111110716e+00,0.000000000000000000e+00,6.039572542937159483e+01
3.333333333333333037e+00,8.000000000000000000e+00,0.000000000000000000e+00,3.514930689730209679e+01
4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.309852024262447401e+01
4.000000000000000000e+00,8.888888888888888395e-01,0.000000000000000000e+00,5.568842437324816785e+01
4.000000000000000000e+00,1.777777777777777679e+00,0.000000000000000000e+00,9.555679896994931255e+01
4.000000000000000000e+00,2.666666666666666519e+00,0.000000000000000000e+00,1.586243461956047724e+02
4.000000000000000000e+00,3.555555555555555358e+00,0.000000000000000000e+00,2.290475377941509123e+02
4.000000000000000000e+00,4.444444444444444642e+00,0.000000000000000000e+00,2.290475377941509123e+02
4.000000000000000000e+00,5.333333333333333037e+00,0.000000000000000000e+00,1.586243461956048009e+02
4.000000000000000000e+00,6.222222222222221433e+00,0.000000000000000000e+00,9.555679896994936939e+01
4.000000000000000000e+00,7.111111111111110716e+00,0.000000000000000000e+00,5.568842437324819628e+01
4.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,3.309852024262447401e+01
4.666666666666666075e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.951113988383195874e+01
4.666666666666666075e+00,8.888888888888888395e-01,0.000000000000000000e+00,4.779159983576871440e+01
4.666666666666666075e+00,1.777777777777777679e+00,0.000000000000000000e+00,7.786896634583523280e+01
4.666666666666666075e+00,2.666666666666666519e+00,0.000000000000000000e+00,1.205552291906239191e+02
4.666666666666666075e+00,3.555555555555555358e+00,0.000000000000000000e+00,1.614241577788672544e+02
4.666666666666666075e+00,4.444444444444444642e+00,0.000000000000000000e+00,1.614241577788672544e+02
4.666666666666666075e+00,5.333333333333333037e+00,0.000000000000000000e+00,1.205552291906239475e+02
4.666666666666666075e+00,6.222222222222221433e+00,0.000000000000000000e+00,7.786896634583531807e+01
4.666666666666666075e+00,7.111111111111110716e+00,0.000000000000000000e+00,4.779159983576871440e+01
4.666666666666666075e+00,8.000000000000000000e+00,0.000000000000000000e+00,2.951113988383195874e+01
5.333333333333333037e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.513809761894857786e+01
5.333333333333333037e+00,8.888888888888888395e-01,0.000000000000000000e+00,3.879723484104209064e+01
5.333333333333333037e+00,1.777777777777777679e+00,0.000000000000000000e+00,5.932855998376233941e+01
5.333333333333333037e+00,2.666666666666666519e+00,0.000000000000000000e+00,8.539772264447196903e+01
5.333333333333333037e+00,3.555555555555555358e+00,0.000000000000000000e+00,1.065318584168918221e+02
5.333333333333333037e+00,4.444444444444444642e+00,0.000000000000000000e+00,1.065318584168918221e+02
5.333333333333333037e+00,5.333333333333333037e+00,0.000000000000000000e+00,8.539772264447195482e+01
5.333333333333333037e+00,6.222222222222221433e+00,0.000000000000000000e+00,5.932855998376237494e+01
5.333333333333333037e+00,7.111111111111110716e+00,0.000000000000000000e+00,3.879723484104211195e+01
5.333333333333333037e+00,8.000000000000000000e+00,0.000000000000000000e+00,2.513809761894857786e+01
6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.061205428991516442e+01
6.000000000000000000e+00,8.888888888888888395e-01,0.000000000000000000e+00,3.035274699342528493e+01
6.000000000000000000e+00,1.777777777777777679e+00,0.000000000000000000e+00,4.351943925553879922e+01
6.000000000000000000e+00,2.666666666666666519e+00,0.000000000000000000e+00,5.852670501707588357e+01
6.000000000000000000e+00,3.555555555555555358e+00,0.000000000000000000e+00,6.955403733088783724e+01
6.000000000000000000e+00,4.444444444444444642e+00,0.000000000000000000e+00,6.955403733088783724e+01
6.000000000000000000e+00,5.333333333333333037e+00,0.000000000000000000e+00,5.852670501707589779e+01
6.000000000000000000e+00,6.222222222222221433e+00,0.000000000000000000e+00,4.351943925553879922e+01
6.000000000000000000e+00,7.111111111111110716e+00,0.000000000000000000e+00,3.035274699342529559e+01
6.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,2.061205428991516442e+01
