x,y,z,illuminance
7.111111111111110716e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.231342951764244731e+01
7.111111111111110716e+00,5.555555555555555802e-01,0.000000000000000000e+00,4.189234406025866519e+01
7.111111111111110716e+00,1.111111111111111160e+00,0.000000000000000000e+00,5.408218002104689504e+01
7.111111111111110716e+00,1.666666666666666741e+00,0.000000000000000000e+00,6.825303053861061642e+01
7.111111111111110716e+00,2.222222222222222321e+00,0.000000000000000000e+00,8.185754044965869980e+01
7.111111111111110716e+00,2.777777777777777679e+00,0.000000000000000000e+00,9.011884087016790090e+01
7.111111111111110716e+00,3.333333333333333481e+00,0.000000000000000000e+00,8.863684975409250910e+01
7.111111111111110716e+00,3.888888888888889284e+00,0.000000000000000000e+00,7.807533644199334333e+01
7.111111111111110716e+00,4.444444444444444642e+00,0.000000000000000000e+00,6.339475899277276483e+01
7.111111111111110716e+00,5.000000000000000000e+00,0.000000000000000000e+00,4.906040778171407624e+01
8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.479348761324673944e+01
8.000000000000000000e+00,5.555555555555555802e-01,0.000000000000000000e+00,3.096978333859391341e+01
8.000000000000000000e+00,1.111111111111111160e+00,0.000000000000000000e+00,3.824104204372410720e+01
8.000000000000000000e+00,1.666666666666666741e+00,0.000000000000000000e+00,4.595314537611308481e+01
8.000000000000000000e+00,2.222222222222222321e+00,0.000000000000000000e+00,5.266480681403210440e+01
8.000000000000000000e+00,2.777777777777777679e+00,0.000000000000000000e+00,5.639958261912450155e+01
8.000000000000000000e+00,3.333333333333333481e+00,0.000000000000000000e+00,5.571103009622418512e+01
8.000000000000000000e+00,3.888888888888889284e+00,0.000000000000000000e+00,5.080695454938170741e+01
8.000000000000000000e+00,4.444444444444444642e+00,0.000000000000000000e+00,4.338866604658202419e+01
8.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,3.541196642067572498e+01
